,family.hmm,hmm.length,query.id,query.length,e.val,hmm.start,hmm.end,query.start,query.end,coverage,Species,Group,NewSeqName,Class
1263,GH1,429,EOD39739,525,4.7e-62,6,407,32,521,0.934731934731935,Emiliania_huxleyi,Haptophyte,GH1_EOD39739,Haptophyte
1264,GH1,429,EOD40029,442,1e-132,3,404,4,441,0.934731934731935,Emiliania_huxleyi,Haptophyte,GH1_EOD40029,Haptophyte
1265,GH1,429,EOD40853,649,7e-75,4,426,59,520,0.983682983682984,Emiliania_huxleyi,Haptophyte,GH1_EOD40853,Haptophyte
1266,GH10,303,EOD13997,554,4.5e-87,9,301,154,470,0.963696369636964,Emiliania_huxleyi,Haptophyte,GH10_EOD13997,Haptophyte
1267,GH10,303,EOD25359,293,1.8e-19,177,299,21,139,0.402640264026403,Emiliania_huxleyi,Haptophyte,GH10_EOD25359,Haptophyte
1268,GH10,303,EOD28020,388,6e-34,9,299,42,335,0.957095709570957,Emiliania_huxleyi,Haptophyte,GH10_EOD28020,Haptophyte
1269,GH10,303,EOD40110,611,9.5e-91,12,301,213,528,0.953795379537954,Emiliania_huxleyi,Haptophyte,GH10_EOD40110,Haptophyte
1270,GH109,126,EOD03910,654,5.8e-06,58,117,94,153,0.468253968253968,Emiliania_huxleyi,Haptophyte,GH109_EOD03910,Haptophyte
1271,GH109,126,EOD03944,335,4.7e-10,2,119,5,113,0.928571428571429,Emiliania_huxleyi,Haptophyte,GH109_EOD03944,Haptophyte
1272,GH109,126,EOD06454,405,2.3e-18,1,117,8,120,0.920634920634921,Emiliania_huxleyi,Haptophyte,GH109_EOD06454,Haptophyte
1273,GH109,126,EOD08522,423,1.7e-07,18,117,29,125,0.785714285714286,Emiliania_huxleyi,Haptophyte,GH109_EOD08522,Haptophyte
1274,GH109,126,EOD15191,445,0.00085,73,123,106,156,0.396825396825397,Emiliania_huxleyi,Haptophyte,GH109_EOD15191,Haptophyte
1275,GH109,126,EOD16901,389,4.2e-07,1,121,42,161,0.952380952380952,Emiliania_huxleyi,Haptophyte,GH109_EOD16901,Haptophyte
1276,GH109,126,EOD17344,348,9.2e-09,1,117,17,127,0.920634920634921,Emiliania_huxleyi,Haptophyte,GH109_EOD17344,Haptophyte
1277,GH109,126,EOD18309,311,9.7e-06,1,102,13,105,0.801587301587302,Emiliania_huxleyi,Haptophyte,GH109_EOD18309,Haptophyte
1278,GH109,126,EOD24531,397,1.9e-10,2,119,24,134,0.928571428571429,Emiliania_huxleyi,Haptophyte,GH109_EOD24531,Haptophyte
1279,GH109,126,EOD25068,319,3.5e-07,1,121,42,161,0.952380952380952,Emiliania_huxleyi,Haptophyte,GH109_EOD25068,Haptophyte
1280,GH109,126,EOD25604,364,6.5e-08,2,105,39,147,0.817460317460317,Emiliania_huxleyi,Haptophyte,GH109_EOD25604,Haptophyte
1281,GH109,126,EOD26432,446,5.8e-13,1,120,64,175,0.944444444444444,Emiliania_huxleyi,Haptophyte,GH109_EOD26432,Haptophyte
1282,GH109,126,EOD28430,445,0.00085,73,123,106,156,0.396825396825397,Emiliania_huxleyi,Haptophyte,GH109_EOD28430,Haptophyte
1283,GH109,126,EOD35698,391,7.8e-08,18,118,29,126,0.793650793650794,Emiliania_huxleyi,Haptophyte,GH109_EOD35698,Haptophyte
1284,GH109,126,EOD38893,143,9.7e-10,1,117,17,127,0.920634920634921,Emiliania_huxleyi,Haptophyte,GH109_EOD38893,Haptophyte
1285,GH110,548,EOD27401,623,3.8e-09,217,521,240,558,0.554744525547445,Emiliania_huxleyi,Haptophyte,GH110_EOD27401,Haptophyte
1286,GH110,548,EOD31380,788,2.9e-09,107,436,137,522,0.60036496350365,Emiliania_huxleyi,Haptophyte,GH110_EOD31380,Haptophyte
1287,GH110,548,EOD32618,645,3.6e-10,96,305,185,405,0.381386861313869,Emiliania_huxleyi,Haptophyte,GH110_EOD32618,Haptophyte
1288,GH117,211,EOD06638,360,3e-11,39,158,103,243,0.563981042654028,Emiliania_huxleyi,Haptophyte,GH117_EOD06638,Haptophyte
1289,GH117,211,EOD31815,401,4e-11,39,158,103,243,0.563981042654028,Emiliania_huxleyi,Haptophyte,GH117_EOD31815,Haptophyte
1290,GH127,524,EOD12448,1036,1.1e-08,127,465,230,645,0.645038167938931,Emiliania_huxleyi,Haptophyte,GH127_EOD12448,Haptophyte
1291,GH127,524,EOD41838,780,2.3e-11,302,468,421,592,0.316793893129771,Emiliania_huxleyi,Haptophyte,GH127_EOD41838,Haptophyte
1292,GH128,224,EOD06751,3181,9.2e-09,74,185,1924,2050,0.495535714285714,Emiliania_huxleyi,Haptophyte,GH128_EOD06751,Haptophyte
1293,GH128,224,EOD07184,2231,2.5e-08,74,162,703,811,0.392857142857143,Emiliania_huxleyi,Haptophyte,GH128_EOD07184,Haptophyte
1294,GH128,224,EOD07184,2231,7.3e-07,79,185,979,1100,0.473214285714286,Emiliania_huxleyi,Haptophyte,GH128_EOD07184,Haptophyte
1295,GH128,224,EOD10198,208,2e-29,27,200,7,196,0.772321428571429,Emiliania_huxleyi,Haptophyte,GH128_EOD10198,Haptophyte
1296,GH128,224,EOD15527,384,9.2e-10,61,162,246,362,0.450892857142857,Emiliania_huxleyi,Haptophyte,GH128_EOD15527,Haptophyte
1297,GH128,224,EOD17724,939,3.3e-09,73,162,472,581,0.397321428571429,Emiliania_huxleyi,Haptophyte,GH128_EOD17724,Haptophyte
1298,GH128,224,EOD20657,499,1.5e-34,11,224,195,437,0.950892857142857,Emiliania_huxleyi,Haptophyte,GH128_EOD20657,Haptophyte
1299,GH128,224,EOD38044,430,1.6e-18,91,200,301,418,0.486607142857143,Emiliania_huxleyi,Haptophyte,GH128_EOD38044,Haptophyte
1300,GH13,299,EOD23951,608,1.5e-07,43,213,267,456,0.568561872909699,Emiliania_huxleyi,Haptophyte,GH13_EOD23951,Haptophyte
1301,GH130,296,EOD05860,192,3.2e-12,156,281,43,182,0.422297297297297,Emiliania_huxleyi,Haptophyte,GH130_EOD05860,Haptophyte
1302,GH130,296,EOD24686,308,1.3e-29,61,286,96,305,0.760135135135135,Emiliania_huxleyi,Haptophyte,GH130_EOD24686,Haptophyte
1303,GH16,189,EOD06751,3181,1.7e-45,4,187,1510,1742,0.968253968253968,Emiliania_huxleyi,Haptophyte,GH16_EOD06751,Haptophyte
1304,GH16,189,EOD11391,567,3.7e-30,3,189,238,564,0.984126984126984,Emiliania_huxleyi,Haptophyte,GH16_EOD11391,Haptophyte
1305,GH16,189,EOD13075,577,2.3e-29,3,189,238,574,0.984126984126984,Emiliania_huxleyi,Haptophyte,GH16_EOD13075,Haptophyte
1306,GH16,189,EOD14925,258,3.1e-20,80,188,55,255,0.571428571428571,Emiliania_huxleyi,Haptophyte,GH16_EOD14925,Haptophyte
1307,GH16,189,EOD15563,132,5.4e-11,2,77,32,131,0.396825396825397,Emiliania_huxleyi,Haptophyte,GH16_EOD15563,Haptophyte
1308,GH16,189,EOD17583,954,4.3e-13,50,185,272,484,0.714285714285714,Emiliania_huxleyi,Haptophyte,GH16_EOD17583,Haptophyte
1309,GH16,189,EOD17724,939,4e-45,8,187,66,289,0.947089947089947,Emiliania_huxleyi,Haptophyte,GH16_EOD17724,Haptophyte
1310,GH16,189,EOD19882,502,5.4e-45,2,189,216,450,0.989417989417989,Emiliania_huxleyi,Haptophyte,GH16_EOD19882,Haptophyte
1311,GH16,189,EOD20124,446,2.5e-13,4,176,65,357,0.91005291005291,Emiliania_huxleyi,Haptophyte,GH16_EOD20124,Haptophyte
1312,GH16,189,EOD22179,523,2.8e-11,4,97,43,180,0.492063492063492,Emiliania_huxleyi,Haptophyte,GH16_EOD22179,Haptophyte
1313,GH16,189,EOD22179,523,2.8e-11,122,189,309,423,0.354497354497354,Emiliania_huxleyi,Haptophyte,GH16_EOD22179,Haptophyte
1314,GH16,189,EOD23233,668,1.7e-23,32,189,247,523,0.830687830687831,Emiliania_huxleyi,Haptophyte,GH16_EOD23233,Haptophyte
1315,GH16,189,EOD30593,420,1.2e-24,4,176,5,181,0.91005291005291,Emiliania_huxleyi,Haptophyte,GH16_EOD30593,Haptophyte
1316,GH16,189,EOD31106,656,1.7e-44,2,189,370,604,0.989417989417989,Emiliania_huxleyi,Haptophyte,GH16_EOD31106,Haptophyte
1317,GH16,189,EOD32483,252,7.2e-26,73,189,1,250,0.613756613756614,Emiliania_huxleyi,Haptophyte,GH16_EOD32483,Haptophyte
1318,GH16,189,EOD34564,446,2.5e-13,4,176,65,357,0.91005291005291,Emiliania_huxleyi,Haptophyte,GH16_EOD34564,Haptophyte
1319,GH16,189,EOD35004,412,1.9e-20,24,189,16,284,0.873015873015873,Emiliania_huxleyi,Haptophyte,GH16_EOD35004,Haptophyte
1320,GH16,189,EOD36027,167,1.1e-08,84,189,2,163,0.555555555555556,Emiliania_huxleyi,Haptophyte,GH16_EOD36027,Haptophyte
1321,GH16,189,EOD36189,646,2.2e-20,3,189,37,417,0.984126984126984,Emiliania_huxleyi,Haptophyte,GH16_EOD36189,Haptophyte
1322,GH16,189,EOD37575,813,3.7e-45,8,187,66,289,0.947089947089947,Emiliania_huxleyi,Haptophyte,GH16_EOD37575,Haptophyte
1323,GH16,189,EOD38348,167,1.1e-08,84,189,2,163,0.555555555555556,Emiliania_huxleyi,Haptophyte,GH16_EOD38348,Haptophyte
1324,GH16,189,EOD38732,647,3.5e-20,3,189,37,418,0.984126984126984,Emiliania_huxleyi,Haptophyte,GH16_EOD38732,Haptophyte
1325,GH17,311,EOD05283,461,2.1e-42,13,309,74,386,0.951768488745981,Emiliania_huxleyi,Haptophyte,GH17_EOD05283,Haptophyte
1326,GH17,311,EOD12696,331,1.1e-39,13,305,25,329,0.938906752411576,Emiliania_huxleyi,Haptophyte,GH17_EOD12696,Haptophyte
1327,GH17,311,EOD16095,461,2.1e-42,13,309,74,386,0.951768488745981,Emiliania_huxleyi,Haptophyte,GH17_EOD16095,Haptophyte
1328,GH17,311,EOD29782,331,6.4e-40,13,306,25,330,0.942122186495177,Emiliania_huxleyi,Haptophyte,GH17_EOD29782,Haptophyte
1329,GH17,311,EOD32165,370,2.4e-37,19,306,51,353,0.922829581993569,Emiliania_huxleyi,Haptophyte,GH17_EOD32165,Haptophyte
1330,GH18,296,EOD05101,790,8.7e-67,10,284,367,702,0.925675675675676,Emiliania_huxleyi,Haptophyte,GH18_EOD05101,Haptophyte
1331,GH18,296,EOD05146,616,5e-61,4,251,279,616,0.834459459459459,Emiliania_huxleyi,Haptophyte,GH18_EOD05146,Haptophyte
1332,GH18,296,EOD11629,736,1.6e-21,3,195,438,676,0.648648648648649,Emiliania_huxleyi,Haptophyte,GH18_EOD11629,Haptophyte
1333,GH18,296,EOD12581,165,2.2e-17,142,288,5,128,0.493243243243243,Emiliania_huxleyi,Haptophyte,GH18_EOD12581,Haptophyte
1334,GH18,296,EOD20334,547,2.9e-66,4,284,42,421,0.945945945945946,Emiliania_huxleyi,Haptophyte,GH18_EOD20334,Haptophyte
1335,GH18,296,EOD23305,324,1.2e-13,5,120,22,162,0.388513513513513,Emiliania_huxleyi,Haptophyte,GH18_EOD23305,Haptophyte
1336,GH18,296,EOD24215,716,1.8e-45,4,191,394,652,0.631756756756757,Emiliania_huxleyi,Haptophyte,GH18_EOD24215,Haptophyte
1337,GH18,296,EOD29468,620,3.8e-61,4,251,283,620,0.834459459459459,Emiliania_huxleyi,Haptophyte,GH18_EOD29468,Haptophyte
1338,GH18,296,EOD30413,331,3.7e-22,3,195,88,326,0.648648648648649,Emiliania_huxleyi,Haptophyte,GH18_EOD30413,Haptophyte
1339,GH18,296,EOD34344,977,1.3e-69,4,283,592,955,0.942567567567568,Emiliania_huxleyi,Haptophyte,GH18_EOD34344,Haptophyte
1340,GH18,296,EOD37614,929,2.4e-67,17,282,556,906,0.89527027027027,Emiliania_huxleyi,Haptophyte,GH18_EOD37614,Haptophyte
1341,GH18,296,EOD38812,615,4.9e-61,4,251,278,615,0.834459459459459,Emiliania_huxleyi,Haptophyte,GH18_EOD38812,Haptophyte
1342,GH19,231,EOD04495,609,1.4e-14,46,164,200,370,0.510822510822511,Emiliania_huxleyi,Haptophyte,GH19_EOD04495,Haptophyte
1343,GH19,231,EOD05101,790,2.2e-16,28,157,112,298,0.558441558441558,Emiliania_huxleyi,Haptophyte,GH19_EOD05101,Haptophyte
1344,GH19,231,EOD05146,616,2.3e-13,59,157,9,155,0.424242424242424,Emiliania_huxleyi,Haptophyte,GH19_EOD05146,Haptophyte
1345,GH19,231,EOD06604,360,2.1e-16,47,160,54,213,0.489177489177489,Emiliania_huxleyi,Haptophyte,GH19_EOD06604,Haptophyte
1346,GH19,231,EOD21789,1325,6.9e-16,47,160,596,755,0.489177489177489,Emiliania_huxleyi,Haptophyte,GH19_EOD21789,Haptophyte
1347,GH19,231,EOD21789,1325,2.2e-09,54,157,926,1236,0.445887445887446,Emiliania_huxleyi,Haptophyte,GH19_EOD21789,Haptophyte
1348,GH19,231,EOD22534,182,0.00069,5,75,18,82,0.303030303030303,Emiliania_huxleyi,Haptophyte,GH19_EOD22534,Haptophyte
1349,GH19,231,EOD24215,716,6.4e-16,28,157,103,289,0.558441558441558,Emiliania_huxleyi,Haptophyte,GH19_EOD24215,Haptophyte
1350,GH19,231,EOD24247,346,2.3e-21,27,160,54,234,0.575757575757576,Emiliania_huxleyi,Haptophyte,GH19_EOD24247,Haptophyte
1351,GH19,231,EOD27844,346,2.3e-21,27,160,54,234,0.575757575757576,Emiliania_huxleyi,Haptophyte,GH19_EOD27844,Haptophyte
1352,GH19,231,EOD29468,620,1e-12,59,156,9,154,0.41991341991342,Emiliania_huxleyi,Haptophyte,GH19_EOD29468,Haptophyte
1353,GH19,231,EOD34486,979,5.1e-16,47,160,336,495,0.489177489177489,Emiliania_huxleyi,Haptophyte,GH19_EOD34486,Haptophyte
1354,GH19,231,EOD38812,615,2.3e-13,59,157,9,155,0.424242424242424,Emiliania_huxleyi,Haptophyte,GH19_EOD38812,Haptophyte
1355,GH19,231,EOD39447,317,1.5e-16,47,160,54,213,0.489177489177489,Emiliania_huxleyi,Haptophyte,GH19_EOD39447,Haptophyte
1356,GH2,752,EOD03702,813,4.6e-47,26,363,29,419,0.44813829787234,Emiliania_huxleyi,Haptophyte,GH2_EOD03702,Haptophyte
1357,GH2,752,EOD07028,616,5.5e-55,27,472,13,578,0.591755319148936,Emiliania_huxleyi,Haptophyte,GH2_EOD07028,Haptophyte
1358,GH2,752,EOD12843,1128,6.9e-153,18,751,51,985,0.974734042553192,Emiliania_huxleyi,Haptophyte,GH2_EOD12843,Haptophyte
1359,GH2,752,EOD14879,685,1.3e-48,26,310,96,397,0.377659574468085,Emiliania_huxleyi,Haptophyte,GH2_EOD14879,Haptophyte
1360,GH2,752,EOD17237,736,3.8e-43,124,357,130,365,0.309840425531915,Emiliania_huxleyi,Haptophyte,GH2_EOD17237,Haptophyte
1361,GH2,752,EOD18235,1035,7.2e-44,53,490,124,839,0.581117021276596,Emiliania_huxleyi,Haptophyte,GH2_EOD18235,Haptophyte
1362,GH2,752,EOD29558,540,1.2e-59,22,487,11,539,0.618351063829787,Emiliania_huxleyi,Haptophyte,GH2_EOD29558,Haptophyte
1363,GH2,752,EOD31641,968,2.2e-40,87,394,129,556,0.408244680851064,Emiliania_huxleyi,Haptophyte,GH2_EOD31641,Haptophyte
1364,GH2,752,EOD34189,1029,3.1e-120,125,750,160,865,0.831117021276596,Emiliania_huxleyi,Haptophyte,GH2_EOD34189,Haptophyte
1365,GH2,752,EOD36018,798,1.1e-152,35,589,58,774,0.736702127659574,Emiliania_huxleyi,Haptophyte,GH2_EOD36018,Haptophyte
1366,GH2,752,EOD38341,798,1.1e-152,35,589,58,774,0.736702127659574,Emiliania_huxleyi,Haptophyte,GH2_EOD38341,Haptophyte
1367,GH2,752,EOD38574,652,1.4e-51,26,361,31,461,0.445478723404255,Emiliania_huxleyi,Haptophyte,GH2_EOD38574,Haptophyte
1368,GH2,752,EOD41381,513,1.2e-35,291,550,26,355,0.344414893617021,Emiliania_huxleyi,Haptophyte,GH2_EOD41381,Haptophyte
1369,GH20,337,EOD04015,275,2.4e-24,169,336,17,240,0.495548961424332,Emiliania_huxleyi,Haptophyte,GH20_EOD04015,Haptophyte
1370,GH20,337,EOD24441,496,1.2e-40,7,190,146,306,0.543026706231454,Emiliania_huxleyi,Haptophyte,GH20_EOD24441,Haptophyte
1371,GH20,337,EOD25625,536,2.3e-67,7,336,146,459,0.976261127596439,Emiliania_huxleyi,Haptophyte,GH20_EOD25625,Haptophyte
1372,GH20,337,EOD35872,275,1.4e-23,169,336,17,240,0.495548961424332,Emiliania_huxleyi,Haptophyte,GH20_EOD35872,Haptophyte
1373,GH27,375,EOD04390,503,4e-10,145,335,222,399,0.506666666666667,Emiliania_huxleyi,Haptophyte,GH27_EOD04390,Haptophyte
1374,GH27,375,EOD05053,350,4.6e-52,123,346,108,317,0.594666666666667,Emiliania_huxleyi,Haptophyte,GH27_EOD05053,Haptophyte
1375,GH27,375,EOD05054,350,1.1e-51,123,346,108,317,0.594666666666667,Emiliania_huxleyi,Haptophyte,GH27_EOD05054,Haptophyte
1376,GH27,375,EOD09997,423,3.1e-26,132,340,125,322,0.554666666666667,Emiliania_huxleyi,Haptophyte,GH27_EOD09997,Haptophyte
1377,GH27,375,EOD14403,350,1.1e-51,123,346,108,317,0.594666666666667,Emiliania_huxleyi,Haptophyte,GH27_EOD14403,Haptophyte
1378,GH27,375,EOD26396,412,3.2e-15,140,317,156,299,0.472,Emiliania_huxleyi,Haptophyte,GH27_EOD26396,Haptophyte
1379,GH27,375,EOD36916,304,2.5e-26,4,334,3,304,0.88,Emiliania_huxleyi,Haptophyte,GH27_EOD36916,Haptophyte
1380,GH27,375,EOD37929,734,8.9e-11,139,342,418,606,0.541333333333333,Emiliania_huxleyi,Haptophyte,GH27_EOD37929,Haptophyte
1381,GH28,325,EOD07948,422,3.3e-33,42,323,78,396,0.864615384615385,Emiliania_huxleyi,Haptophyte,GH28_EOD07948,Haptophyte
1382,GH28,325,EOD12567,161,5.2e-09,213,321,3,140,0.332307692307692,Emiliania_huxleyi,Haptophyte,GH28_EOD12567,Haptophyte
1383,GH28,325,EOD14884,948,5.6e-75,20,321,50,380,0.926153846153846,Emiliania_huxleyi,Haptophyte,GH28_EOD14884,Haptophyte
1384,GH28,325,EOD17358,161,5.2e-09,213,321,3,140,0.332307692307692,Emiliania_huxleyi,Haptophyte,GH28_EOD17358,Haptophyte
1385,GH28,325,EOD24688,376,1.4e-59,13,303,5,350,0.892307692307692,Emiliania_huxleyi,Haptophyte,GH28_EOD24688,Haptophyte
1386,GH28,325,EOD25133,239,9.2e-21,12,164,53,224,0.467692307692308,Emiliania_huxleyi,Haptophyte,GH28_EOD25133,Haptophyte
1387,GH28,325,EOD25134,263,5.7e-11,188,323,6,155,0.415384615384615,Emiliania_huxleyi,Haptophyte,GH28_EOD25134,Haptophyte
1388,GH28,325,EOD26476,801,2e-52,58,286,410,714,0.701538461538462,Emiliania_huxleyi,Haptophyte,GH28_EOD26476,Haptophyte
1389,GH28,325,EOD32018,771,2.5e-48,13,306,102,468,0.901538461538462,Emiliania_huxleyi,Haptophyte,GH28_EOD32018,Haptophyte
1390,GH28,325,EOD38546,260,2e-12,198,298,129,222,0.307692307692308,Emiliania_huxleyi,Haptophyte,GH28_EOD38546,Haptophyte
1391,GH29,346,EOD21364,1092,6.1e-102,33,346,647,981,0.904624277456647,Emiliania_huxleyi,Haptophyte,GH29_EOD21364,Haptophyte
1392,GH3,216,EOD03913,749,2e-62,3,215,62,306,0.981481481481482,Emiliania_huxleyi,Haptophyte,GH3_EOD03913,Haptophyte
1393,GH3,216,EOD04484,828,1.2e-47,4,216,51,290,0.981481481481482,Emiliania_huxleyi,Haptophyte,GH3_EOD04484,Haptophyte
1394,GH3,216,EOD10936,646,5.1e-49,5,183,115,310,0.824074074074074,Emiliania_huxleyi,Haptophyte,GH3_EOD10936,Haptophyte
1395,GH3,216,EOD11024,739,2.6e-28,6,119,79,224,0.523148148148148,Emiliania_huxleyi,Haptophyte,GH3_EOD11024,Haptophyte
1396,GH3,216,EOD11130,906,1.3e-61,8,207,91,308,0.921296296296296,Emiliania_huxleyi,Haptophyte,GH3_EOD11130,Haptophyte
1397,GH3,216,EOD12685,570,2.5e-44,4,199,57,259,0.902777777777778,Emiliania_huxleyi,Haptophyte,GH3_EOD12685,Haptophyte
1398,GH3,216,EOD14693,1133,8.3e-39,59,197,149,320,0.638888888888889,Emiliania_huxleyi,Haptophyte,GH3_EOD14693,Haptophyte
1399,GH3,216,EOD14702,876,4.6e-31,19,158,147,324,0.643518518518518,Emiliania_huxleyi,Haptophyte,GH3_EOD14702,Haptophyte
1400,GH3,216,EOD14788,831,1.2e-63,4,215,121,331,0.976851851851852,Emiliania_huxleyi,Haptophyte,GH3_EOD14788,Haptophyte
1401,GH3,216,EOD15385,796,2e-30,6,137,79,247,0.606481481481482,Emiliania_huxleyi,Haptophyte,GH3_EOD15385,Haptophyte
1402,GH3,216,EOD17269,744,1.9e-54,4,213,69,323,0.967592592592593,Emiliania_huxleyi,Haptophyte,GH3_EOD17269,Haptophyte
1403,GH3,216,EOD18267,792,2.1e-54,4,213,67,321,0.967592592592593,Emiliania_huxleyi,Haptophyte,GH3_EOD18267,Haptophyte
1404,GH3,216,EOD20642,624,6.2e-53,5,198,115,325,0.893518518518518,Emiliania_huxleyi,Haptophyte,GH3_EOD20642,Haptophyte
1405,GH3,216,EOD22886,638,6.1e-75,2,215,72,289,0.986111111111111,Emiliania_huxleyi,Haptophyte,GH3_EOD22886,Haptophyte
1406,GH3,216,EOD23136,1059,6.1e-62,7,207,90,308,0.925925925925926,Emiliania_huxleyi,Haptophyte,GH3_EOD23136,Haptophyte
1407,GH3,216,EOD23358,527,9.7e-19,24,90,137,203,0.305555555555556,Emiliania_huxleyi,Haptophyte,GH3_EOD23358,Haptophyte
1408,GH3,216,EOD23358,527,1.1e-12,136,215,214,314,0.365740740740741,Emiliania_huxleyi,Haptophyte,GH3_EOD23358,Haptophyte
1409,GH3,216,EOD24095,144,1.1e-44,24,161,6,144,0.634259259259259,Emiliania_huxleyi,Haptophyte,GH3_EOD24095,Haptophyte
1410,GH3,216,EOD26816,618,3.1e-68,3,216,50,269,0.986111111111111,Emiliania_huxleyi,Haptophyte,GH3_EOD26816,Haptophyte
1411,GH3,216,EOD27190,144,1.1e-44,24,161,6,144,0.634259259259259,Emiliania_huxleyi,Haptophyte,GH3_EOD27190,Haptophyte
1412,GH3,216,EOD27337,953,5.1e-62,7,207,90,308,0.925925925925926,Emiliania_huxleyi,Haptophyte,GH3_EOD27337,Haptophyte
1413,GH3,216,EOD29796,652,1.9e-44,4,201,57,267,0.912037037037037,Emiliania_huxleyi,Haptophyte,GH3_EOD29796,Haptophyte
1414,GH3,216,EOD31755,830,1.8e-18,24,90,137,203,0.305555555555556,Emiliania_huxleyi,Haptophyte,GH3_EOD31755,Haptophyte
1415,GH3,216,EOD31755,830,2.2e-12,136,215,214,314,0.365740740740741,Emiliania_huxleyi,Haptophyte,GH3_EOD31755,Haptophyte
1416,GH3,216,EOD38523,496,1.9e-68,3,216,50,269,0.986111111111111,Emiliania_huxleyi,Haptophyte,GH3_EOD38523,Haptophyte
1417,GH30,417,EOD18435,453,9.2e-98,11,357,72,453,0.829736211031175,Emiliania_huxleyi,Haptophyte,GH30_EOD18435,Haptophyte
1418,GH30,417,EOD25117,590,3.4e-31,5,147,57,216,0.34052757793765,Emiliania_huxleyi,Haptophyte,GH30_EOD25117,Haptophyte
1419,GH30,417,EOD28394,367,1.5e-82,15,326,17,364,0.745803357314149,Emiliania_huxleyi,Haptophyte,GH30_EOD28394,Haptophyte
1420,GH30,417,EOD28522,577,9.3e-39,14,175,139,301,0.386091127098321,Emiliania_huxleyi,Haptophyte,GH30_EOD28522,Haptophyte
1421,GH30,417,EOD28522,577,5.8e-13,208,396,309,526,0.45083932853717,Emiliania_huxleyi,Haptophyte,GH30_EOD28522,Haptophyte
1422,GH30,417,EOD32429,736,4.9e-39,15,168,48,231,0.366906474820144,Emiliania_huxleyi,Haptophyte,GH30_EOD32429,Haptophyte
1423,GH30,417,EOD32429,736,6e-13,223,367,253,421,0.345323741007194,Emiliania_huxleyi,Haptophyte,GH30_EOD32429,Haptophyte
1424,GH30,417,EOD36312,736,1.2e-37,15,168,48,231,0.366906474820144,Emiliania_huxleyi,Haptophyte,GH30_EOD36312,Haptophyte
1425,GH30,417,EOD36312,736,9e-13,223,364,253,418,0.338129496402878,Emiliania_huxleyi,Haptophyte,GH30_EOD36312,Haptophyte
1426,GH30,417,EOD39288,170,1.6e-35,109,242,2,170,0.3189448441247,Emiliania_huxleyi,Haptophyte,GH30_EOD39288,Haptophyte
1427,GH31,427,EOD08616,1000,3e-108,5,427,261,774,0.988290398126464,Emiliania_huxleyi,Haptophyte,GH31_EOD08616,Haptophyte
1428,GH31,427,EOD14217,1094,1.2e-70,46,397,368,756,0.822014051522248,Emiliania_huxleyi,Haptophyte,GH31_EOD14217,Haptophyte
1429,GH31,427,EOD16292,885,2.5e-115,9,427,339,763,0.978922716627635,Emiliania_huxleyi,Haptophyte,GH31_EOD16292,Haptophyte
1430,GH31,427,EOD17470,922,2.8e-51,255,424,624,797,0.395784543325527,Emiliania_huxleyi,Haptophyte,GH31_EOD17470,Haptophyte
1431,GH31,427,EOD17470,922,1.3e-46,2,258,279,604,0.599531615925059,Emiliania_huxleyi,Haptophyte,GH31_EOD17470,Haptophyte
1432,GH31,427,EOD18470,922,2.8e-51,255,424,624,797,0.395784543325527,Emiliania_huxleyi,Haptophyte,GH31_EOD18470,Haptophyte
1433,GH31,427,EOD18470,922,6.6e-47,2,258,279,604,0.599531615925059,Emiliania_huxleyi,Haptophyte,GH31_EOD18470,Haptophyte
1434,GH31,427,EOD18995,713,3e-155,2,427,129,580,0.995316159250585,Emiliania_huxleyi,Haptophyte,GH31_EOD18995,Haptophyte
1435,GH31,427,EOD23071,690,1e-21,11,283,317,583,0.637002341920375,Emiliania_huxleyi,Haptophyte,GH31_EOD23071,Haptophyte
1436,GH31,427,EOD28499,713,3e-155,2,427,129,580,0.995316159250585,Emiliania_huxleyi,Haptophyte,GH31_EOD28499,Haptophyte
1437,GH31,427,EOD32572,1134,1.9e-67,47,373,352,708,0.763466042154567,Emiliania_huxleyi,Haptophyte,GH31_EOD32572,Haptophyte
1438,GH31,427,EOD35002,909,9.3e-67,1,427,205,640,0.997658079625293,Emiliania_huxleyi,Haptophyte,GH31_EOD35002,Haptophyte
1439,GH32,293,EOD06076,495,1.4e-19,9,291,55,353,0.962457337883959,Emiliania_huxleyi,Haptophyte,GH32_EOD06076,Haptophyte
1440,GH32,293,EOD27726,746,2.4e-19,9,292,55,353,0.965870307167236,Emiliania_huxleyi,Haptophyte,GH32_EOD27726,Haptophyte
1441,GH33,342,EOD07894,428,2.3e-59,9,340,62,422,0.967836257309941,Emiliania_huxleyi,Haptophyte,GH33_EOD07894,Haptophyte
1442,GH33,342,EOD10891,480,9.7e-47,15,264,34,281,0.728070175438597,Emiliania_huxleyi,Haptophyte,GH33_EOD10891,Haptophyte
1443,GH33,342,EOD22961,392,4.8e-58,11,341,33,380,0.964912280701754,Emiliania_huxleyi,Haptophyte,GH33_EOD22961,Haptophyte
1444,GH33,342,EOD25079,428,3.6e-60,9,340,62,422,0.967836257309941,Emiliania_huxleyi,Haptophyte,GH33_EOD25079,Haptophyte
1445,GH33,342,EOD29042,480,7e-47,15,266,34,336,0.733918128654971,Emiliania_huxleyi,Haptophyte,GH33_EOD29042,Haptophyte
