,cazyFam,sequence,species,group,newSeqName,class,NewNames
2446,GH31,EAL71927,Dictyostelium_discoideum,Mycetozoa,GH31_EAL71927,Mycetozoa,GH31_EAL71927_Dictyostelium_discoideum
2447,GH25,EAL71974,Dictyostelium_discoideum,Mycetozoa,GH25_EAL71974,Mycetozoa,GH25_EAL71974_Dictyostelium_discoideum
2448,GT14,EAL72129,Dictyostelium_discoideum,Mycetozoa,GT14_EAL72129,Mycetozoa,GT14_EAL72129_Dictyostelium_discoideum
2449,AA7,EAL72138,Dictyostelium_discoideum,Mycetozoa,AA7_EAL72138,Mycetozoa,AA7_EAL72138_Dictyostelium_discoideum
2450,GH31,EAL72245,Dictyostelium_discoideum,Mycetozoa,GH31_EAL72245,Mycetozoa,GH31_EAL72245_Dictyostelium_discoideum
2451,AA7,EAL72296,Dictyostelium_discoideum,Mycetozoa,AA7_EAL72296,Mycetozoa,AA7_EAL72296_Dictyostelium_discoideum
2452,GT14,EAL72300,Dictyostelium_discoideum,Mycetozoa,GT14_EAL72300,Mycetozoa,GT14_EAL72300_Dictyostelium_discoideum
2453,CBM20,EAL72357,Dictyostelium_discoideum,Mycetozoa,CBM20_EAL72357,Mycetozoa,CBM20_EAL72357_Dictyostelium_discoideum
2454,CBM49,EAL72379,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72379,Mycetozoa,CBM49_EAL72379_Dictyostelium_discoideum
2455,CBM49,EAL72380,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72380,Mycetozoa,CBM49_EAL72380_Dictyostelium_discoideum
2456,GH5,EAL72387,Dictyostelium_discoideum,Mycetozoa,GH5_EAL72387,Mycetozoa,GH5_EAL72387_Dictyostelium_discoideum
2457,CBM49,EAL72445,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72445,Mycetozoa,CBM49_EAL72445_Dictyostelium_discoideum
2458,GH5,EAL72445,Dictyostelium_discoideum,Mycetozoa,GH5_EAL72445,Mycetozoa,GH5_EAL72445_Dictyostelium_discoideum
2459,GT13,EAL72491,Dictyostelium_discoideum,Mycetozoa,GT13_EAL72491,Mycetozoa,GT13_EAL72491_Dictyostelium_discoideum
2460,CBM49,EAL72494,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72494,Mycetozoa,CBM49_EAL72494_Dictyostelium_discoideum
2461,CBM49,EAL72495,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72495,Mycetozoa,CBM49_EAL72495_Dictyostelium_discoideum
2462,CBM49,EAL72496,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72496,Mycetozoa,CBM49_EAL72496_Dictyostelium_discoideum
2463,CBM49,EAL72497,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72497,Mycetozoa,CBM49_EAL72497_Dictyostelium_discoideum
2464,AA4,EAL72600,Dictyostelium_discoideum,Mycetozoa,AA4_EAL72600,Mycetozoa,AA4_EAL72600_Dictyostelium_discoideum
2465,GH76,EAL72738,Dictyostelium_discoideum,Mycetozoa,GH76_EAL72738,Mycetozoa,GH76_EAL72738_Dictyostelium_discoideum
2466,AA4,EAL72753,Dictyostelium_discoideum,Mycetozoa,AA4_EAL72753,Mycetozoa,AA4_EAL72753_Dictyostelium_discoideum
2467,CE5,EAL72817,Dictyostelium_discoideum,Mycetozoa,CE5_EAL72817,Mycetozoa,CE5_EAL72817_Dictyostelium_discoideum
2468,GH47,EAL72966,Dictyostelium_discoideum,Mycetozoa,GH47_EAL72966,Mycetozoa,GH47_EAL72966_Dictyostelium_discoideum
2469,CBM49,EAL72967,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL72967,Mycetozoa,CBM49_EAL72967_Dictyostelium_discoideum
2470,GT13,EAL73016,Dictyostelium_discoideum,Mycetozoa,GT13_EAL73016,Mycetozoa,GT13_EAL73016_Dictyostelium_discoideum
2471,CBM32,EAL73085,Dictyostelium_discoideum,Mycetozoa,CBM32_EAL73085,Mycetozoa,CBM32_EAL73085_Dictyostelium_discoideum
2472,GH38,EAL73086,Dictyostelium_discoideum,Mycetozoa,GH38_EAL73086,Mycetozoa,GH38_EAL73086_Dictyostelium_discoideum
2473,AA7,EAL73265,Dictyostelium_discoideum,Mycetozoa,AA7_EAL73265,Mycetozoa,AA7_EAL73265_Dictyostelium_discoideum
2474,GT3,EAL73290,Dictyostelium_discoideum,Mycetozoa,GT3_EAL73290,Mycetozoa,GT3_EAL73290_Dictyostelium_discoideum
2475,CE10,EAL73324,Dictyostelium_discoideum,Mycetozoa,CE10_EAL73324,Mycetozoa,CE10_EAL73324_Dictyostelium_discoideum
2476,CBM63,EAL73375,Dictyostelium_discoideum,Mycetozoa,CBM63_EAL73375,Mycetozoa,CBM63_EAL73375_Dictyostelium_discoideum
2477,CBM63,EAL73376,Dictyostelium_discoideum,Mycetozoa,CBM63_EAL73376,Mycetozoa,CBM63_EAL73376_Dictyostelium_discoideum
2478,GT22,EAL73395,Dictyostelium_discoideum,Mycetozoa,GT22_EAL73395,Mycetozoa,GT22_EAL73395_Dictyostelium_discoideum
2479,CE1,EAL73485,Dictyostelium_discoideum,Mycetozoa,CE1_EAL73485,Mycetozoa,CE1_EAL73485_Dictyostelium_discoideum
2480,GH18,EAL73498,Dictyostelium_discoideum,Mycetozoa,GH18_EAL73498,Mycetozoa,GH18_EAL73498_Dictyostelium_discoideum
2481,CBM49,EAL73506,Dictyostelium_discoideum,Mycetozoa,CBM49_EAL73506,Mycetozoa,CBM49_EAL73506_Dictyostelium_discoideum
2482,GT49,EAL73533,Dictyostelium_discoideum,Mycetozoa,GT49_EAL73533,Mycetozoa,GT49_EAL73533_Dictyostelium_discoideum
2483,GT10,EAL73548,Dictyostelium_discoideum,Mycetozoa,GT10_EAL73548,Mycetozoa,GT10_EAL73548_Dictyostelium_discoideum
2484,GT14,EAL73555,Dictyostelium_discoideum,Mycetozoa,GT14_EAL73555,Mycetozoa,GT14_EAL73555_Dictyostelium_discoideum
2485,GT58,EAL73572,Dictyostelium_discoideum,Mycetozoa,GT58_EAL73572,Mycetozoa,GT58_EAL73572_Dictyostelium_discoideum
2486,GH7,EAL73676,Dictyostelium_discoideum,Mycetozoa,GH7_EAL73676,Mycetozoa,GH7_EAL73676_Dictyostelium_discoideum
2487,GH85,EAL73713,Dictyostelium_discoideum,Mycetozoa,GH85_EAL73713,Mycetozoa,GH85_EAL73713_Dictyostelium_discoideum
2488,GT22,EAS66820,Dictyostelium_discoideum,Mycetozoa,GT22_EAS66820,Mycetozoa,GT22_EAS66820_Dictyostelium_discoideum
2489,GH38,EAS66899,Dictyostelium_discoideum,Mycetozoa,GH38_EAS66899,Mycetozoa,GH38_EAS66899_Dictyostelium_discoideum
2490,AA3,EDR41048,Dictyostelium_discoideum,Mycetozoa,AA3_EDR41048,Mycetozoa,AA3_EDR41048_Dictyostelium_discoideum
2491,GH81,EGZ04340,Phytophthora_sojae,Phytophthora,GH81_EGZ04340,Oomycete,GH81_EGZ04340_Phytophthora_sojae
2492,AA7,EGZ04403,Phytophthora_sojae,Phytophthora,AA7_EGZ04403,Oomycete,AA7_EGZ04403_Phytophthora_sojae
2493,CE1,EGZ04500,Phytophthora_sojae,Phytophthora,CE1_EGZ04500,Oomycete,CE1_EGZ04500_Phytophthora_sojae
2494,GT31,EGZ04520,Phytophthora_sojae,Phytophthora,GT31_EGZ04520,Oomycete,GT31_EGZ04520_Phytophthora_sojae
2495,GT31,EGZ04526,Phytophthora_sojae,Phytophthora,GT31_EGZ04526,Oomycete,GT31_EGZ04526_Phytophthora_sojae
2496,CE10,EGZ04576,Phytophthora_sojae,Phytophthora,CE10_EGZ04576,Oomycete,CE10_EGZ04576_Phytophthora_sojae
2497,CE10,EGZ04581,Phytophthora_sojae,Phytophthora,CE10_EGZ04581,Oomycete,CE10_EGZ04581_Phytophthora_sojae
2498,CE10,EGZ04582,Phytophthora_sojae,Phytophthora,CE10_EGZ04582,Oomycete,CE10_EGZ04582_Phytophthora_sojae
2499,CE10,EGZ04599,Phytophthora_sojae,Phytophthora,CE10_EGZ04599,Oomycete,CE10_EGZ04599_Phytophthora_sojae
2500,GH1,EGZ04671,Phytophthora_sojae,Phytophthora,GH1_EGZ04671,Oomycete,GH1_EGZ04671_Phytophthora_sojae
2501,GH1,EGZ04686,Phytophthora_sojae,Phytophthora,GH1_EGZ04686,Oomycete,GH1_EGZ04686_Phytophthora_sojae
2502,CBM43,EGZ04731,Phytophthora_sojae,Phytophthora,CBM43_EGZ04731,Oomycete,CBM43_EGZ04731_Phytophthora_sojae
2503,GH5,EGZ04731,Phytophthora_sojae,Phytophthora,GH5_EGZ04731,Oomycete,GH5_EGZ04731_Phytophthora_sojae
2504,CE10,EGZ04812,Phytophthora_sojae,Phytophthora,CE10_EGZ04812,Oomycete,CE10_EGZ04812_Phytophthora_sojae
2505,GT20,EGZ04894,Phytophthora_sojae,Phytophthora,GT20_EGZ04894,Oomycete,GT20_EGZ04894_Phytophthora_sojae
2506,GT20,EGZ04897,Phytophthora_sojae,Phytophthora,GT20_EGZ04897,Oomycete,GT20_EGZ04897_Phytophthora_sojae
2507,GH123,EGZ04938,Phytophthora_sojae,Phytophthora,GH123_EGZ04938,Oomycete,GH123_EGZ04938_Phytophthora_sojae
2508,GH72,EGZ04953,Phytophthora_sojae,Phytophthora,GH72_EGZ04953,Oomycete,GH72_EGZ04953_Phytophthora_sojae
2509,CE2,EGZ05108,Phytophthora_sojae,Phytophthora,CE2_EGZ05108,Oomycete,CE2_EGZ05108_Phytophthora_sojae
2510,GH17,EGZ05136,Phytophthora_sojae,Phytophthora,GH17_EGZ05136,Oomycete,GH17_EGZ05136_Phytophthora_sojae
2511,GH17,EGZ05137,Phytophthora_sojae,Phytophthora,GH17_EGZ05137,Oomycete,GH17_EGZ05137_Phytophthora_sojae
2512,GH72,EGZ05259,Phytophthora_sojae,Phytophthora,GH72_EGZ05259,Oomycete,GH72_EGZ05259_Phytophthora_sojae
2513,GH6,EGZ05310,Phytophthora_sojae,Phytophthora,GH6_EGZ05310,Oomycete,GH6_EGZ05310_Phytophthora_sojae
2514,GH1,EGZ05365,Phytophthora_sojae,Phytophthora,GH1_EGZ05365,Oomycete,GH1_EGZ05365_Phytophthora_sojae
2515,GH1,EGZ05679,Phytophthora_sojae,Phytophthora,GH1_EGZ05679,Oomycete,GH1_EGZ05679_Phytophthora_sojae
2516,GH1,EGZ05679,Phytophthora_sojae,Phytophthora,GH1_EGZ05679,Oomycete,GH1_EGZ05679_Phytophthora_sojae
2517,GH1,EGZ05683,Phytophthora_sojae,Phytophthora,GH1_EGZ05683,Oomycete,GH1_EGZ05683_Phytophthora_sojae
2518,GH17,EGZ05780,Phytophthora_sojae,Phytophthora,GH17_EGZ05780,Oomycete,GH17_EGZ05780_Phytophthora_sojae
2519,PL3,EGZ05836,Phytophthora_sojae,Phytophthora,PL3_EGZ05836,Oomycete,PL3_EGZ05836_Phytophthora_sojae
2520,CBM32,EGZ05899,Phytophthora_sojae,Phytophthora,CBM32_EGZ05899,Oomycete,CBM32_EGZ05899_Phytophthora_sojae
2521,GT4,EGZ06075,Phytophthora_sojae,Phytophthora,GT4_EGZ06075,Oomycete,GT4_EGZ06075_Phytophthora_sojae
2522,GT4,EGZ06076,Phytophthora_sojae,Phytophthora,GT4_EGZ06076,Oomycete,GT4_EGZ06076_Phytophthora_sojae
2523,GT4,EGZ06077,Phytophthora_sojae,Phytophthora,GT4_EGZ06077,Oomycete,GT4_EGZ06077_Phytophthora_sojae
2524,GT4,EGZ06078,Phytophthora_sojae,Phytophthora,GT4_EGZ06078,Oomycete,GT4_EGZ06078_Phytophthora_sojae
2525,GT4,EGZ06079,Phytophthora_sojae,Phytophthora,GT4_EGZ06079,Oomycete,GT4_EGZ06079_Phytophthora_sojae
2526,GH78,EGZ06092,Phytophthora_sojae,Phytophthora,GH78_EGZ06092,Oomycete,GH78_EGZ06092_Phytophthora_sojae
2527,GH78,EGZ06102,Phytophthora_sojae,Phytophthora,GH78_EGZ06102,Oomycete,GH78_EGZ06102_Phytophthora_sojae
2528,CBM13,EGZ06128,Phytophthora_sojae,Phytophthora,CBM13_EGZ06128,Oomycete,CBM13_EGZ06128_Phytophthora_sojae
2529,GH54,EGZ06180,Phytophthora_sojae,Phytophthora,GH54_EGZ06180,Oomycete,GH54_EGZ06180_Phytophthora_sojae
2530,GH54,EGZ06183,Phytophthora_sojae,Phytophthora,GH54_EGZ06183,Oomycete,GH54_EGZ06183_Phytophthora_sojae
2531,GT4,EGZ06219,Phytophthora_sojae,Phytophthora,GT4_EGZ06219,Oomycete,GT4_EGZ06219_Phytophthora_sojae
2532,GT4,EGZ06224,Phytophthora_sojae,Phytophthora,GT4_EGZ06224,Oomycete,GT4_EGZ06224_Phytophthora_sojae
2533,CBM9,EGZ06289,Phytophthora_sojae,Phytophthora,CBM9_EGZ06289,Oomycete,CBM9_EGZ06289_Phytophthora_sojae
2534,CBM43,EGZ06361,Phytophthora_sojae,Phytophthora,CBM43_EGZ06361,Oomycete,CBM43_EGZ06361_Phytophthora_sojae
2535,GH5,EGZ06361,Phytophthora_sojae,Phytophthora,GH5_EGZ06361,Oomycete,GH5_EGZ06361_Phytophthora_sojae
2536,GH81,EGZ06377,Phytophthora_sojae,Phytophthora,GH81_EGZ06377,Oomycete,GH81_EGZ06377_Phytophthora_sojae
2537,GH31,EGZ06384,Phytophthora_sojae,Phytophthora,GH31_EGZ06384,Oomycete,GH31_EGZ06384_Phytophthora_sojae
2538,GH31,EGZ06384,Phytophthora_sojae,Phytophthora,GH31_EGZ06384,Oomycete,GH31_EGZ06384_Phytophthora_sojae
2539,GH5,EGZ06588,Phytophthora_sojae,Phytophthora,GH5_EGZ06588,Oomycete,GH5_EGZ06588_Phytophthora_sojae
2540,GH5,EGZ06590,Phytophthora_sojae,Phytophthora,GH5_EGZ06590,Oomycete,GH5_EGZ06590_Phytophthora_sojae
2541,GH16,EGZ06772,Phytophthora_sojae,Phytophthora,GH16_EGZ06772,Oomycete,GH16_EGZ06772_Phytophthora_sojae
2542,GH16,EGZ06772,Phytophthora_sojae,Phytophthora,GH16_EGZ06772,Oomycete,GH16_EGZ06772_Phytophthora_sojae
2543,GH72,EGZ06923,Phytophthora_sojae,Phytophthora,GH72_EGZ06923,Oomycete,GH72_EGZ06923_Phytophthora_sojae
2544,GH72,EGZ06929,Phytophthora_sojae,Phytophthora,GH72_EGZ06929,Oomycete,GH72_EGZ06929_Phytophthora_sojae
2545,GH72,EGZ06930,Phytophthora_sojae,Phytophthora,GH72_EGZ06930,Oomycete,GH72_EGZ06930_Phytophthora_sojae
2546,GH72,EGZ06931,Phytophthora_sojae,Phytophthora,GH72_EGZ06931,Oomycete,GH72_EGZ06931_Phytophthora_sojae
2547,GH72,EGZ06933,Phytophthora_sojae,Phytophthora,GH72_EGZ06933,Oomycete,GH72_EGZ06933_Phytophthora_sojae
2548,CE10,EGZ06988,Phytophthora_sojae,Phytophthora,CE10_EGZ06988,Oomycete,CE10_EGZ06988_Phytophthora_sojae
2549,CE10,EGZ06988,Phytophthora_sojae,Phytophthora,CE10_EGZ06988,Oomycete,CE10_EGZ06988_Phytophthora_sojae
2550,CE10,EGZ06988,Phytophthora_sojae,Phytophthora,CE10_EGZ06988,Oomycete,CE10_EGZ06988_Phytophthora_sojae
2551,CE10,EGZ06989,Phytophthora_sojae,Phytophthora,CE10_EGZ06989,Oomycete,CE10_EGZ06989_Phytophthora_sojae
2552,CE10,EGZ07018,Phytophthora_sojae,Phytophthora,CE10_EGZ07018,Oomycete,CE10_EGZ07018_Phytophthora_sojae
2553,CE10,EGZ07019,Phytophthora_sojae,Phytophthora,CE10_EGZ07019,Oomycete,CE10_EGZ07019_Phytophthora_sojae
2554,CE10,EGZ07023,Phytophthora_sojae,Phytophthora,CE10_EGZ07023,Oomycete,CE10_EGZ07023_Phytophthora_sojae
2555,GH32,EGZ07035,Phytophthora_sojae,Phytophthora,GH32_EGZ07035,Oomycete,GH32_EGZ07035_Phytophthora_sojae
2556,GH32,EGZ07036,Phytophthora_sojae,Phytophthora,GH32_EGZ07036,Oomycete,GH32_EGZ07036_Phytophthora_sojae
2557,PL3,EGZ07039,Phytophthora_sojae,Phytophthora,PL3_EGZ07039,Oomycete,PL3_EGZ07039_Phytophthora_sojae
2558,PL3,EGZ07040,Phytophthora_sojae,Phytophthora,PL3_EGZ07040,Oomycete,PL3_EGZ07040_Phytophthora_sojae
2559,PL3,EGZ07044,Phytophthora_sojae,Phytophthora,PL3_EGZ07044,Oomycete,PL3_EGZ07044_Phytophthora_sojae
2560,CE13,EGZ07055,Phytophthora_sojae,Phytophthora,CE13_EGZ07055,Oomycete,CE13_EGZ07055_Phytophthora_sojae
2561,GT1,EGZ07094,Phytophthora_sojae,Phytophthora,GT1_EGZ07094,Oomycete,GT1_EGZ07094_Phytophthora_sojae
2562,GT1,EGZ07094,Phytophthora_sojae,Phytophthora,GT1_EGZ07094,Oomycete,GT1_EGZ07094_Phytophthora_sojae
2563,GT1,EGZ07103,Phytophthora_sojae,Phytophthora,GT1_EGZ07103,Oomycete,GT1_EGZ07103_Phytophthora_sojae
2564,GT1,EGZ07103,Phytophthora_sojae,Phytophthora,GT1_EGZ07103,Oomycete,GT1_EGZ07103_Phytophthora_sojae
2565,GT1,EGZ07162,Phytophthora_sojae,Phytophthora,GT1_EGZ07162,Oomycete,GT1_EGZ07162_Phytophthora_sojae
2566,GT1,EGZ07162,Phytophthora_sojae,Phytophthora,GT1_EGZ07162,Oomycete,GT1_EGZ07162_Phytophthora_sojae
2567,GT1,EGZ07163,Phytophthora_sojae,Phytophthora,GT1_EGZ07163,Oomycete,GT1_EGZ07163_Phytophthora_sojae
2568,GT1,EGZ07163,Phytophthora_sojae,Phytophthora,GT1_EGZ07163,Oomycete,GT1_EGZ07163_Phytophthora_sojae
2569,GH81,EGZ07167,Phytophthora_sojae,Phytophthora,GH81_EGZ07167,Oomycete,GH81_EGZ07167_Phytophthora_sojae
2570,GH72,EGZ07169,Phytophthora_sojae,Phytophthora,GH72_EGZ07169,Oomycete,GH72_EGZ07169_Phytophthora_sojae
2571,GH30,EGZ07217,Phytophthora_sojae,Phytophthora,GH30_EGZ07217,Oomycete,GH30_EGZ07217_Phytophthora_sojae
2572,GH30,EGZ07217,Phytophthora_sojae,Phytophthora,GH30_EGZ07217,Oomycete,GH30_EGZ07217_Phytophthora_sojae
2573,GH3,EGZ07400,Phytophthora_sojae,Phytophthora,GH3_EGZ07400,Oomycete,GH3_EGZ07400_Phytophthora_sojae
2574,CBM13,EGZ07451,Phytophthora_sojae,Phytophthora,CBM13_EGZ07451,Oomycete,CBM13_EGZ07451_Phytophthora_sojae
2575,CBM13,EGZ07451,Phytophthora_sojae,Phytophthora,CBM13_EGZ07451,Oomycete,CBM13_EGZ07451_Phytophthora_sojae
2576,GH30,EGZ07451,Phytophthora_sojae,Phytophthora,GH30_EGZ07451,Oomycete,GH30_EGZ07451_Phytophthora_sojae
2577,CBM13,EGZ07453,Phytophthora_sojae,Phytophthora,CBM13_EGZ07453,Oomycete,CBM13_EGZ07453_Phytophthora_sojae
2578,GH30,EGZ07453,Phytophthora_sojae,Phytophthora,GH30_EGZ07453,Oomycete,GH30_EGZ07453_Phytophthora_sojae
2579,AA3,EGZ07505,Phytophthora_sojae,Phytophthora,AA3_EGZ07505,Oomycete,AA3_EGZ07505_Phytophthora_sojae
2580,GT31,EGZ07562,Phytophthora_sojae,Phytophthora,GT31_EGZ07562,Oomycete,GT31_EGZ07562_Phytophthora_sojae
2581,GT31,EGZ07568,Phytophthora_sojae,Phytophthora,GT31_EGZ07568,Oomycete,GT31_EGZ07568_Phytophthora_sojae
2582,GH72,EGZ07635,Phytophthora_sojae,Phytophthora,GH72_EGZ07635,Oomycete,GH72_EGZ07635_Phytophthora_sojae
2583,GT60,EGZ07798,Phytophthora_sojae,Phytophthora,GT60_EGZ07798,Oomycete,GT60_EGZ07798_Phytophthora_sojae
2584,CE10,EGZ07799,Phytophthora_sojae,Phytophthora,CE10_EGZ07799,Oomycete,CE10_EGZ07799_Phytophthora_sojae
2585,GT71,EGZ07944,Phytophthora_sojae,Phytophthora,GT71_EGZ07944,Oomycete,GT71_EGZ07944_Phytophthora_sojae
2586,CE8,EGZ08104,Phytophthora_sojae,Phytophthora,CE8_EGZ08104,Oomycete,CE8_EGZ08104_Phytophthora_sojae
2587,GH3,EGZ08201,Phytophthora_sojae,Phytophthora,GH3_EGZ08201,Oomycete,GH3_EGZ08201_Phytophthora_sojae
2588,GH10,EGZ08254,Phytophthora_sojae,Phytophthora,GH10_EGZ08254,Oomycete,GH10_EGZ08254_Phytophthora_sojae
2589,GH30,EGZ08269,Phytophthora_sojae,Phytophthora,GH30_EGZ08269,Oomycete,GH30_EGZ08269_Phytophthora_sojae
2590,GH10,EGZ08272,Phytophthora_sojae,Phytophthora,GH10_EGZ08272,Oomycete,GH10_EGZ08272_Phytophthora_sojae
2591,GH17,EGZ08346,Phytophthora_sojae,Phytophthora,GH17_EGZ08346,Oomycete,GH17_EGZ08346_Phytophthora_sojae
2592,GH17,EGZ08347,Phytophthora_sojae,Phytophthora,GH17_EGZ08347,Oomycete,GH17_EGZ08347_Phytophthora_sojae
2593,GH17,EGZ08355,Phytophthora_sojae,Phytophthora,GH17_EGZ08355,Oomycete,GH17_EGZ08355_Phytophthora_sojae
2594,GH17,EGZ08356,Phytophthora_sojae,Phytophthora,GH17_EGZ08356,Oomycete,GH17_EGZ08356_Phytophthora_sojae
2595,GH17,EGZ08419,Phytophthora_sojae,Phytophthora,GH17_EGZ08419,Oomycete,GH17_EGZ08419_Phytophthora_sojae
2596,GH17,EGZ08420,Phytophthora_sojae,Phytophthora,GH17_EGZ08420,Oomycete,GH17_EGZ08420_Phytophthora_sojae
2597,GH17,EGZ08421,Phytophthora_sojae,Phytophthora,GH17_EGZ08421,Oomycete,GH17_EGZ08421_Phytophthora_sojae
2598,GH17,EGZ08422,Phytophthora_sojae,Phytophthora,GH17_EGZ08422,Oomycete,GH17_EGZ08422_Phytophthora_sojae
2599,CBM1,EGZ08449,Phytophthora_sojae,Phytophthora,CBM1_EGZ08449,Oomycete,CBM1_EGZ08449_Phytophthora_sojae
2600,CBM1,EGZ08450,Phytophthora_sojae,Phytophthora,CBM1_EGZ08450,Oomycete,CBM1_EGZ08450_Phytophthora_sojae
2601,CBM1,EGZ08454,Phytophthora_sojae,Phytophthora,CBM1_EGZ08454,Oomycete,CBM1_EGZ08454_Phytophthora_sojae
2602,CBM1,EGZ08454,Phytophthora_sojae,Phytophthora,CBM1_EGZ08454,Oomycete,CBM1_EGZ08454_Phytophthora_sojae
2603,CBM1,EGZ08457,Phytophthora_sojae,Phytophthora,CBM1_EGZ08457,Oomycete,CBM1_EGZ08457_Phytophthora_sojae
2604,CBM1,EGZ08457,Phytophthora_sojae,Phytophthora,CBM1_EGZ08457,Oomycete,CBM1_EGZ08457_Phytophthora_sojae
2605,CBM1,EGZ08457,Phytophthora_sojae,Phytophthora,CBM1_EGZ08457,Oomycete,CBM1_EGZ08457_Phytophthora_sojae
2606,CBM1,EGZ08463,Phytophthora_sojae,Phytophthora,CBM1_EGZ08463,Oomycete,CBM1_EGZ08463_Phytophthora_sojae
2607,AA7,EGZ08479,Phytophthora_sojae,Phytophthora,AA7_EGZ08479,Oomycete,AA7_EGZ08479_Phytophthora_sojae
2608,GH16,EGZ08594,Phytophthora_sojae,Phytophthora,GH16_EGZ08594,Oomycete,GH16_EGZ08594_Phytophthora_sojae
2609,AA6,EGZ08618,Phytophthora_sojae,Phytophthora,AA6_EGZ08618,Oomycete,AA6_EGZ08618_Phytophthora_sojae
2610,AA10,EGZ08682,Phytophthora_sojae,Phytophthora,AA10_EGZ08682,Oomycete,AA10_EGZ08682_Phytophthora_sojae
2611,AA9,EGZ08726,Phytophthora_sojae,Phytophthora,AA9_EGZ08726,Oomycete,AA9_EGZ08726_Phytophthora_sojae
2612,AA9,EGZ08728,Phytophthora_sojae,Phytophthora,AA9_EGZ08728,Oomycete,AA9_EGZ08728_Phytophthora_sojae
2613,CE11,EGZ08778,Phytophthora_sojae,Phytophthora,CE11_EGZ08778,Oomycete,CE11_EGZ08778_Phytophthora_sojae
2614,GH123,EGZ08783,Phytophthora_sojae,Phytophthora,GH123_EGZ08783,Oomycete,GH123_EGZ08783_Phytophthora_sojae
2615,GH5,EGZ08818,Phytophthora_sojae,Phytophthora,GH5_EGZ08818,Oomycete,GH5_EGZ08818_Phytophthora_sojae
2616,GT71,EGZ08852,Phytophthora_sojae,Phytophthora,GT71_EGZ08852,Oomycete,GT71_EGZ08852_Phytophthora_sojae
2617,GT71,EGZ08859,Phytophthora_sojae,Phytophthora,GT71_EGZ08859,Oomycete,GT71_EGZ08859_Phytophthora_sojae
2618,CE12,EGZ09079,Phytophthora_sojae,Phytophthora,CE12_EGZ09079,Oomycete,CE12_EGZ09079_Phytophthora_sojae
2619,CE12,EGZ09083,Phytophthora_sojae,Phytophthora,CE12_EGZ09083,Oomycete,CE12_EGZ09083_Phytophthora_sojae
2620,GH5,EGZ09087,Phytophthora_sojae,Phytophthora,GH5_EGZ09087,Oomycete,GH5_EGZ09087_Phytophthora_sojae
2621,GH5,EGZ09092,Phytophthora_sojae,Phytophthora,GH5_EGZ09092,Oomycete,GH5_EGZ09092_Phytophthora_sojae
2622,GH6,EGZ09170,Phytophthora_sojae,Phytophthora,GH6_EGZ09170,Oomycete,GH6_EGZ09170_Phytophthora_sojae
2623,PL3,EGZ09173,Phytophthora_sojae,Phytophthora,PL3_EGZ09173,Oomycete,PL3_EGZ09173_Phytophthora_sojae
2624,GT1,EGZ09221,Phytophthora_sojae,Phytophthora,GT1_EGZ09221,Oomycete,GT1_EGZ09221_Phytophthora_sojae
2625,GT1,EGZ09221,Phytophthora_sojae,Phytophthora,GT1_EGZ09221,Oomycete,GT1_EGZ09221_Phytophthora_sojae
2626,GT1,EGZ09221,Phytophthora_sojae,Phytophthora,GT1_EGZ09221,Oomycete,GT1_EGZ09221_Phytophthora_sojae
2627,CE10,EGZ09267,Phytophthora_sojae,Phytophthora,CE10_EGZ09267,Oomycete,CE10_EGZ09267_Phytophthora_sojae
2628,CE10,EGZ09268,Phytophthora_sojae,Phytophthora,CE10_EGZ09268,Oomycete,CE10_EGZ09268_Phytophthora_sojae
2629,CE10,EGZ09276,Phytophthora_sojae,Phytophthora,CE10_EGZ09276,Oomycete,CE10_EGZ09276_Phytophthora_sojae
2630,CE10,EGZ09277,Phytophthora_sojae,Phytophthora,CE10_EGZ09277,Oomycete,CE10_EGZ09277_Phytophthora_sojae
2631,GH31,EGZ09301,Phytophthora_sojae,Phytophthora,GH31_EGZ09301,Oomycete,GH31_EGZ09301_Phytophthora_sojae
2632,GT1,EGZ09302,Phytophthora_sojae,Phytophthora,GT1_EGZ09302,Oomycete,GT1_EGZ09302_Phytophthora_sojae
2633,GT1,EGZ09302,Phytophthora_sojae,Phytophthora,GT1_EGZ09302,Oomycete,GT1_EGZ09302_Phytophthora_sojae
2634,GT1,EGZ09303,Phytophthora_sojae,Phytophthora,GT1_EGZ09303,Oomycete,GT1_EGZ09303_Phytophthora_sojae
2635,GT1,EGZ09303,Phytophthora_sojae,Phytophthora,GT1_EGZ09303,Oomycete,GT1_EGZ09303_Phytophthora_sojae
2636,GT31,EGZ09308,Phytophthora_sojae,Phytophthora,GT31_EGZ09308,Oomycete,GT31_EGZ09308_Phytophthora_sojae
2637,GH47,EGZ09310,Phytophthora_sojae,Phytophthora,GH47_EGZ09310,Oomycete,GH47_EGZ09310_Phytophthora_sojae
